Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/3/2026, 08:59:24 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,0,0,12030,11980
Error Count,17684,17684,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
5165,EC3549509,BOM_PARAMETERS,4444,BOM1_HRL144729_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144729_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5166,EC3549509,BOM_PARAMETERS,4445,BOM1_HRL144785_1012,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144785_1012,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5167,EC3549509,BOM_PARAMETERS,4446,BOM1_HRL144786_1012,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144786_1012,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5168,EC3549509,BOM_PARAMETERS,4447,BOM1_HRL144844_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144844_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5169,EC3549509,BOM_PARAMETERS,4448,BOM1_HRL144845_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144845_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5170,EC3549509,BOM_PARAMETERS,4449,BOM1_HRL144846_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144846_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5171,EC3549509,BOM_PARAMETERS,4450,BOM1_HRL144847_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144847_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5172,EC3549509,BOM_PARAMETERS,4451,BOM1_HRL144870_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144870_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5173,EC3549509,BOM_PARAMETERS,4452,BOM1_HRL144881_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144881_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5174,EC3549509,BOM_PARAMETERS,4453,BOM1_HRL144882_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144882_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5175,EC3549509,BOM_PARAMETERS,4454,BOM1_HRL144883_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144883_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5176,EC3549509,BOM_PARAMETERS,4455,BOM1_HRL144884_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144884_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5177,EC3549509,BOM_PARAMETERS,4456,BOM1_HRL144888_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144888_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5178,EC3549509,BOM_PARAMETERS,4457,BOM1_HRL144894_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144894_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5179,EC3549509,BOM_PARAMETERS,4458,BOM1_HRL144895_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144895_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5180,EC3549509,BOM_PARAMETERS,4459,BOM1_HRL144896_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144896_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5181,EC3549509,BOM_PARAMETERS,4460,BOM1_HRL144897_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144897_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5182,EC3549509,BOM_PARAMETERS,4461,BOM1_HRL144898_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144898_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5183,EC3549509,BOM_PARAMETERS,4462,BOM1_HRL144899_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144899_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5184,EC3549509,BOM_PARAMETERS,4463,BOM1_HRL144938_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144938_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5185,EC3549509,BOM_PARAMETERS,4464,BOM1_HRL144939_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144939_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5186,EC3549509,BOM_PARAMETERS,4465,BOM1_HRL144995_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144995_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5187,EC3549509,BOM_PARAMETERS,4466,BOM1_HRL144996_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144996_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5188,EC3549509,BOM_PARAMETERS,4467,BOM1_HRL144998_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144998_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5189,EC3549509,BOM_PARAMETERS,4468,BOM1_HRL144999_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL144999_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5190,EC3549509,BOM_PARAMETERS,4469,BOM1_HRL145049_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145049_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5191,EC3549509,BOM_PARAMETERS,4470,BOM1_HRL145050_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145050_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5192,EC3549509,BOM_PARAMETERS,4471,BOM1_HRL145051_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145051_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5193,EC3549509,BOM_PARAMETERS,4472,BOM1_HRL145052_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145052_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5194,EC3549509,BOM_PARAMETERS,4473,BOM1_HRL145053_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145053_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5195,EC3549509,BOM_PARAMETERS,4474,BOM1_HRL145059_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145059_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5196,EC3549509,BOM_PARAMETERS,4475,BOM1_HRL145123_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145123_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5197,EC3549509,BOM_PARAMETERS,4476,BOM1_HRL145125_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145125_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5198,EC3549509,BOM_PARAMETERS,4477,BOM1_HRL145188_1002,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145188_1002,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5199,EC3549509,BOM_PARAMETERS,4478,BOM1_HRL145259_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145259_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5200,EC3549509,BOM_PARAMETERS,4479,BOM1_HRL145260_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145260_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5201,EC3549509,BOM_PARAMETERS,4480,BOM1_HRL145262_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145262_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5202,EC3549509,BOM_PARAMETERS,4481,BOM1_HRL145263_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145263_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5203,EC3549509,BOM_PARAMETERS,4482,BOM1_HRL145264_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145264_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5204,EC3549509,BOM_PARAMETERS,4483,BOM1_HRL145265_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145265_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5205,EC3549509,BOM_PARAMETERS,4484,BOM1_HRL145266_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145266_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5206,EC3549509,BOM_PARAMETERS,4485,BOM1_HRL14527_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL14527_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5207,EC3549509,BOM_PARAMETERS,4486,BOM1_HRL145275_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145275_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5208,EC3549509,BOM_PARAMETERS,4487,BOM1_HRL145277_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145277_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5209,EC3549509,BOM_PARAMETERS,4488,BOM1_HRL145278_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145278_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5210,EC3549509,BOM_PARAMETERS,4489,BOM1_HRL145284_1038,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145284_1038,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5211,EC3549509,BOM_PARAMETERS,4490,BOM1_HRL14532_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL14532_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5212,EC3549509,BOM_PARAMETERS,4491,BOM1_HRL145333_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145333_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5213,EC3549509,BOM_PARAMETERS,4492,BOM1_HRL145334_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145334_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5214,EC3549509,BOM_PARAMETERS,4493,BOM1_HRL145335_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145335_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5215,EC3549509,BOM_PARAMETERS,4494,BOM1_HRL145376_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145376_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5216,EC3549509,BOM_PARAMETERS,4495,BOM1_HRL145392_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145392_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5217,EC3549509,BOM_PARAMETERS,4496,BOM1_HRL145393_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145393_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5218,EC3549509,BOM_PARAMETERS,4497,BOM1_HRL145395_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145395_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5219,EC3549509,BOM_PARAMETERS,4498,BOM1_HRL14540_1020,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL14540_1020,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5220,EC3549509,BOM_PARAMETERS,4499,BOM1_HRL145400_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145400_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5221,EC3549509,BOM_PARAMETERS,4500,BOM1_HRL145401_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145401_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5222,EC3549509,BOM_PARAMETERS,4501,BOM1_HRL145402_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145402_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5223,EC3549509,BOM_PARAMETERS,4502,BOM1_HRL145403_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145403_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5224,EC3549509,BOM_PARAMETERS,4503,BOM1_HRL145404_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145404_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5225,EC3549509,BOM_PARAMETERS,4504,BOM1_HRL145405_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145405_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5226,EC3549509,BOM_PARAMETERS,4505,BOM1_HRL145406_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145406_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5227,EC3549509,BOM_PARAMETERS,4506,BOM1_HRL145407_1028,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL145407_1028,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
