Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/8/2026, 08:15:15 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,17235,17235,12030,11980
Error Count,449,449,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
621,EC1696725,BOM_PRODUCED,9570,BOM1_HRL117269_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117269_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
622,EC1696725,BOM_PRODUCED,9571,BOM1_HRL117271_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117271_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
623,EC1696725,BOM_PRODUCED,9572,BOM1_HRL117275_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117275_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
624,EC1696725,BOM_PRODUCED,9573,BOM1_HRL117276_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117276_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
625,EC1696725,BOM_PRODUCED,9574,BOM1_HRL117277_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117277_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
626,EC1696725,BOM_PRODUCED,9575,BOM1_HRL117311_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117311_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
627,EC1696725,BOM_PRODUCED,9576,BOM1_HRL117312_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117312_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
628,EC1696725,BOM_PRODUCED,9579,BOM1_HRL117321_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117321_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
629,EC1696725,BOM_PRODUCED,9580,BOM1_HRL117325_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117325_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
630,EC1696725,BOM_PRODUCED,9581,BOM1_HRL117329_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117329_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
631,EC1696725,BOM_PRODUCED,9582,BOM1_HRL117518_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117518_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
632,EC1696725,BOM_PRODUCED,9583,BOM1_HRL117665_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117665_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
633,EC1696725,BOM_PRODUCED,9584,BOM1_HRL117811_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117811_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
634,EC1696725,BOM_PRODUCED,9585,BOM1_HRL117812_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117812_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
635,EC1696725,BOM_PRODUCED,9586,BOM1_HRL117816_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117816_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
636,EC1696725,BOM_PRODUCED,9587,BOM1_HRL117818_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL117818_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
637,EC1696725,BOM_PRODUCED,9589,BOM1_HRL118151_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL118151_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
638,EC1696725,BOM_PRODUCED,9593,BOM1_HRL121648_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL121648_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
639,EC1696725,BOM_PRODUCED,9594,BOM1_HRL121763_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL121763_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
640,EC1696725,BOM_PRODUCED,9597,BOM1_HRL122228_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL122228_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
641,EC1696725,BOM_PRODUCED,9612,BOM1_HRL129517_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL129517_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
642,EC1696725,BOM_PRODUCED,9613,BOM1_HRL129520_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL129520_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
643,EC1696725,BOM_PRODUCED,9615,BOM1_HRL129951_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL129951_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
644,EC1696725,BOM_PRODUCED,9616,BOM1_HRL129952_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL129952_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
645,EC1696725,BOM_PRODUCED,9618,BOM1_HRL13043_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL13043_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
646,EC1696725,BOM_PRODUCED,9622,BOM1_HRL130636_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130636_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
647,EC1696725,BOM_PRODUCED,9623,BOM1_HRL130637_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130637_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
648,EC1696725,BOM_PRODUCED,9626,BOM1_HRL130640_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130640_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
649,EC1696725,BOM_PRODUCED,9628,BOM1_HRL130642_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130642_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
650,EC1696725,BOM_PRODUCED,9629,BOM1_HRL130643_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130643_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
651,EC1696725,BOM_PRODUCED,9634,BOM1_HRL130659_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130659_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
652,EC1696725,BOM_PRODUCED,9639,BOM1_HRL130675_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL130675_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
653,EC1696725,BOM_PRODUCED,9700,BOM1_HRL132763_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL132763_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
654,EC1696725,BOM_PRODUCED,9703,BOM1_HRL135046_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL135046_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
655,EC1696725,BOM_PRODUCED,9704,BOM1_HRL135098_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL135098_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
656,EC1696725,BOM_PRODUCED,9705,BOM1_HRL135099_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL135099_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
657,EC1696725,BOM_PRODUCED,9706,BOM1_HRL135100_1016,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL135100_1016 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
